CustomerID,TransactionID,TransactionDate,AmountSpent,ProductCategory,Age,Gender,MaritalStatus,IncomeLevel,InteractionID,InteractionDate,InteractionType,ResolutionStatus,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus
24,7717,2022-02-11,485.5,Groceries,55,M,Widowed,Medium,2733.0,2022-11-02,Complaint,Resolved,2023-10-04,12,Mobile App,0
24,2676,2022-10-29,21.11,Clothing,55,M,Widowed,Medium,2733.0,2022-11-02,Complaint,Resolved,2023-10-04,12,Mobile App,0
25,5648,2022-09-14,330.41,Groceries,43,F,Married,Low,8432.0,2022-12-06,Feedback,Resolved,2023-02-15,27,Mobile App,0
25,4092,2022-09-07,392.9,Books,43,F,Married,Low,8432.0,2022-12-06,Feedback,Resolved,2023-02-15,27,Mobile App,0
25,7927,2022-10-07,41.46,Groceries,43,F,Married,Low,8432.0,2022-12-06,Feedback,Resolved,2023-02-15,27,Mobile App,0
26,9145,2022-12-10,318.48,Books,31,M,Single,Medium,3912.0,2022-12-12,Complaint,Resolved,2023-09-29,45,Mobile App,1
26,1480,2022-12-28,45.91,Furniture,31,M,Single,Medium,3912.0,2022-12-12,Complaint,Resolved,2023-09-29,45,Mobile App,1
26,8843,2022-07-31,207.37,Clothing,31,M,Single,Medium,3912.0,2022-12-12,Complaint,Resolved,2023-09-29,45,Mobile App,1
27,4425,2022-05-12,288.66,Books,26,M,Widowed,Medium,9414.0,2022-06-13,Feedback,Unresolved,2023-10-01,22,Mobile App,0
27,5786,2022-01-04,344.59,Furniture,26,M,Widowed,Medium,9414.0,2022-06-13,Feedback,Unresolved,2023-10-01,22,Mobile App,0
27,4102,2022-05-18,390.78,Electronics,26,M,Widowed,Medium,9414.0,2022-06-13,Feedback,Unresolved,2023-10-01,22,Mobile App,0
27,2276,2022-11-10,415.81,Electronics,26,M,Widowed,Medium,9414.0,2022-06-13,Feedback,Unresolved,2023-10-01,22,Mobile App,0
27,1996,2022-07-23,191.92,Clothing,26,M,Widowed,Medium,9414.0,2022-06-13,Feedback,Unresolved,2023-10-01,22,Mobile App,0
27,2452,2022-07-14,172.02,Groceries,26,M,Widowed,Medium,9414.0,2022-06-13,Feedback,Unresolved,2023-10-01,22,Mobile App,0
27,6309,2022-02-11,348.97,Clothing,26,M,Widowed,Medium,9414.0,2022-06-13,Feedback,Unresolved,2023-10-01,22,Mobile App,0
27,7397,2022-02-05,57.85,Groceries,26,M,Widowed,Medium,9414.0,2022-06-13,Feedback,Unresolved,2023-10-01,22,Mobile App,0
28,5739,2022-12-18,56.85,Electronics,27,F,Widowed,High,4174.0,2022-04-14,Complaint,Unresolved,2023-10-26,42,Online Banking,0
28,5739,2022-12-18,56.85,Electronics,27,F,Widowed,High,2029.0,2022-12-01,Inquiry,Unresolved,2023-10-26,42,Online Banking,0
28,1702,2022-01-26,329.36,Books,27,F,Widowed,High,4174.0,2022-04-14,Complaint,Unresolved,2023-10-26,42,Online Banking,0
28,1702,2022-01-26,329.36,Books,27,F,Widowed,High,2029.0,2022-12-01,Inquiry,Unresolved,2023-10-26,42,Online Banking,0
28,2248,2022-07-15,467.92,Electronics,27,F,Widowed,High,4174.0,2022-04-14,Complaint,Unresolved,2023-10-26,42,Online Banking,0
28,2248,2022-07-15,467.92,Electronics,27,F,Widowed,High,2029.0,2022-12-01,Inquiry,Unresolved,2023-10-26,42,Online Banking,0
28,4690,2022-01-06,339.61,Furniture,27,F,Widowed,High,4174.0,2022-04-14,Complaint,Unresolved,2023-10-26,42,Online Banking,0
28,4690,2022-01-06,339.61,Furniture,27,F,Widowed,High,2029.0,2022-12-01,Inquiry,Unresolved,2023-10-26,42,Online Banking,0
28,2591,2022-09-07,325.01,Electronics,27,F,Widowed,High,4174.0,2022-04-14,Complaint,Unresolved,2023-10-26,42,Online Banking,0
28,2591,2022-09-07,325.01,Electronics,27,F,Widowed,High,2029.0,2022-12-01,Inquiry,Unresolved,2023-10-26,42,Online Banking,0
28,9559,2022-11-04,183.51,Electronics,27,F,Widowed,High,4174.0,2022-04-14,Complaint,Unresolved,2023-10-26,42,Online Banking,0
28,9559,2022-11-04,183.51,Electronics,27,F,Widowed,High,2029.0,2022-12-01,Inquiry,Unresolved,2023-10-26,42,Online Banking,0
29,2528,2022-08-13,438.71,Books,38,F,Divorced,Medium,8538.0,2022-09-13,Inquiry,Resolved,2023-09-02,34,Website,0
29,2528,2022-08-13,438.71,Books,38,F,Divorced,Medium,3691.0,2022-04-14,Feedback,Unresolved,2023-09-02,34,Website,0
29,1801,2022-02-21,25.15,Clothing,38,F,Divorced,Medium,8538.0,2022-09-13,Inquiry,Resolved,2023-09-02,34,Website,0
29,1801,2022-02-21,25.15,Clothing,38,F,Divorced,Medium,3691.0,2022-04-14,Feedback,Unresolved,2023-09-02,34,Website,0
29,9118,2022-09-24,389.21,Clothing,38,F,Divorced,Medium,8538.0,2022-09-13,Inquiry,Resolved,2023-09-02,34,Website,0
29,9118,2022-09-24,389.21,Clothing,38,F,Divorced,Medium,3691.0,2022-04-14,Feedback,Unresolved,2023-09-02,34,Website,0
30,7047,2022-09-17,257.88,Books,69,M,Divorced,High,3289.0,2022-04-04,Complaint,Resolved,2023-07-12,38,Website,0
30,7047,2022-09-17,257.88,Books,69,M,Divorced,High,4606.0,2022-10-16,Complaint,Unresolved,2023-07-12,38,Website,0
30,1004,2022-05-13,448.78,Electronics,69,M,Divorced,High,3289.0,2022-04-04,Complaint,Resolved,2023-07-12,38,Website,0
30,1004,2022-05-13,448.78,Electronics,69,M,Divorced,High,4606.0,2022-10-16,Complaint,Unresolved,2023-07-12,38,Website,0
31,5083,2022-12-09,314.38,Clothing,34,M,Divorced,Low,6635.0,2022-06-18,Inquiry,Resolved,2023-08-17,23,Online Banking,0
31,5083,2022-12-09,314.38,Clothing,34,M,Divorced,Low,5130.0,2022-05-09,Complaint,Resolved,2023-08-17,23,Online Banking,0
31,6259,2022-01-13,101.96,Furniture,34,M,Divorced,Low,6635.0,2022-06-18,Inquiry,Resolved,2023-08-17,23,Online Banking,0
31,6259,2022-01-13,101.96,Furniture,34,M,Divorced,Low,5130.0,2022-05-09,Complaint,Resolved,2023-08-17,23,Online Banking,0
31,5812,2022-04-28,184.39,Clothing,34,M,Divorced,Low,6635.0,2022-06-18,Inquiry,Resolved,2023-08-17,23,Online Banking,0
31,5812,2022-04-28,184.39,Clothing,34,M,Divorced,Low,5130.0,2022-05-09,Complaint,Resolved,2023-08-17,23,Online Banking,0
31,2341,2022-03-19,194.45,Books,34,M,Divorced,Low,6635.0,2022-06-18,Inquiry,Resolved,2023-08-17,23,Online Banking,0
31,2341,2022-03-19,194.45,Books,34,M,Divorced,Low,5130.0,2022-05-09,Complaint,Resolved,2023-08-17,23,Online Banking,0
31,3715,2022-09-23,313.38,Books,34,M,Divorced,Low,6635.0,2022-06-18,Inquiry,Resolved,2023-08-17,23,Online Banking,0
31,3715,2022-09-23,313.38,Books,34,M,Divorced,Low,5130.0,2022-05-09,Complaint,Resolved,2023-08-17,23,Online Banking,0
32,1780,2022-08-28,460.5,Groceries,69,F,Married,High,NoInteraction,,None,None,2023-01-06,48,Mobile App,0
32,6698,2022-03-01,315.06,Electronics,69,F,Married,High,NoInteraction,,None,None,2023-01-06,48,Mobile App,0
32,5458,2022-08-10,111.98,Groceries,69,F,Married,High,NoInteraction,,None,None,2023-01-06,48,Mobile App,0
32,1813,2022-07-19,127.97,Books,69,F,Married,High,NoInteraction,,None,None,2023-01-06,48,Mobile App,0
32,5175,2022-10-04,210.01,Clothing,69,F,Married,High,NoInteraction,,None,None,2023-01-06,48,Mobile App,0
33,6680,2022-08-07,356.54,Clothing,23,M,Divorced,High,8219.0,2022-05-30,Feedback,Resolved,2023-05-19,24,Mobile App,1
33,3582,2022-11-07,332.46,Groceries,23,M,Divorced,High,8219.0,2022-05-30,Feedback,Resolved,2023-05-19,24,Mobile App,1
34,7444,2022-11-11,383.48,Clothing,33,M,Widowed,High,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,7444,2022-11-11,383.48,Clothing,33,M,Widowed,High,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
34,1814,2022-12-17,242.66,Furniture,33,M,Widowed,High,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,1814,2022-12-17,242.66,Furniture,33,M,Widowed,High,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
34,5245,2022-07-22,240.24,Clothing,33,M,Widowed,High,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,5245,2022-07-22,240.24,Clothing,33,M,Widowed,High,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
34,5486,2022-07-09,111.43,Furniture,33,M,Widowed,High,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,5486,2022-07-09,111.43,Furniture,33,M,Widowed,High,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
34,1249,2022-01-08,51.23,Electronics,33,M,Widowed,High,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,1249,2022-01-08,51.23,Electronics,33,M,Widowed,High,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
34,5286,2022-07-14,269.06,Books,33,M,Widowed,High,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,5286,2022-07-14,269.06,Books,33,M,Widowed,High,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
34,7568,2022-03-16,76.57,Clothing,33,M,Widowed,High,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,7568,2022-03-16,76.57,Clothing,33,M,Widowed,High,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
34,6115,2022-12-22,298.83,Clothing,33,M,Widowed,High,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,6115,2022-12-22,298.83,Clothing,33,M,Widowed,High,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
34,2905,2022-10-09,212.9,Electronics,33,M,Widowed,High,7853.0,2022-07-02,Feedback,Resolved,2023-04-03,44,Online Banking,0
34,2905,2022-10-09,212.9,Electronics,33,M,Widowed,High,5032.0,2022-05-19,Feedback,Unresolved,2023-04-03,44,Online Banking,0
35,5065,2022-09-08,135.67,Furniture,65,M,Married,Low,6454.0,2022-07-07,Complaint,Unresolved,2023-05-23,19,Mobile App,0
35,7320,2022-04-03,471.59,Books,65,M,Married,Low,6454.0,2022-07-07,Complaint,Unresolved,2023-05-23,19,Mobile App,0
35,2224,2022-05-04,172.58,Electronics,65,M,Married,Low,6454.0,2022-07-07,Complaint,Unresolved,2023-05-23,19,Mobile App,0
36,2345,2022-06-24,97.55,Electronics,18,F,Widowed,Low,4092.0,2022-10-28,Feedback,Resolved,2023-02-11,6,Online Banking,0
36,4788,2022-06-18,72.0,Electronics,18,F,Widowed,Low,4092.0,2022-10-28,Feedback,Resolved,2023-02-11,6,Online Banking,0
36,3207,2022-03-02,445.86,Groceries,18,F,Widowed,Low,4092.0,2022-10-28,Feedback,Resolved,2023-02-11,6,Online Banking,0
36,6624,2022-07-05,54.72,Electronics,18,F,Widowed,Low,4092.0,2022-10-28,Feedback,Resolved,2023-02-11,6,Online Banking,0
36,2130,2022-10-27,452.54,Books,18,F,Widowed,Low,4092.0,2022-10-28,Feedback,Resolved,2023-02-11,6,Online Banking,0
36,7865,2022-04-04,198.88,Clothing,18,F,Widowed,Low,4092.0,2022-10-28,Feedback,Resolved,2023-02-11,6,Online Banking,0
37,4507,2022-12-07,487.83,Clothing,36,F,Married,Medium,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
37,5551,2022-08-15,489.73,Clothing,36,F,Married,Medium,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
37,3700,2022-03-30,288.97,Clothing,36,F,Married,Medium,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
37,2319,2022-10-29,426.1,Furniture,36,F,Married,Medium,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
37,8228,2022-06-07,413.56,Furniture,36,F,Married,Medium,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
37,3074,2022-03-10,269.85,Clothing,36,F,Married,Medium,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
37,9774,2022-01-06,495.59,Books,36,F,Married,Medium,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
37,9029,2022-05-14,95.14,Groceries,36,F,Married,Medium,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
37,1282,2022-03-20,200.11,Furniture,36,F,Married,Medium,9496.0,2022-03-20,Complaint,Resolved,2023-08-28,3,Online Banking,0
38,5061,2022-11-12,431.43,Books,53,F,Married,Low,5906.0,2022-03-25,Inquiry,Resolved,2023-11-27,47,Online Banking,0
38,4129,2022-02-23,24.88,Groceries,53,F,Married,Low,5906.0,2022-03-25,Inquiry,Resolved,2023-11-27,47,Online Banking,0
38,7265,2022-12-05,418.55,Groceries,53,F,Married,Low,5906.0,2022-03-25,Inquiry,Resolved,2023-11-27,47,Online Banking,0
39,8293,2022-08-20,439.79,Electronics,42,M,Married,Medium,NoInteraction,,None,None,2023-01-20,26,Online Banking,0
39,6986,2022-12-11,12.77,Groceries,42,M,Married,Medium,NoInteraction,,None,None,2023-01-20,26,Online Banking,0
39,2459,2022-07-16,90.54,Electronics,42,M,Married,Medium,NoInteraction,,None,None,2023-01-20,26,Online Banking,0
39,9823,2022-04-06,332.93,Furniture,42,M,Married,Medium,NoInteraction,,None,None,2023-01-20,26,Online Banking,0
39,9211,2022-04-09,315.91,Furniture,42,M,Married,Medium,NoInteraction,,None,None,2023-01-20,26,Online Banking,0
40,4772,2022-03-07,312.32,Electronics,67,F,Widowed,Low,7375.0,2022-11-23,Complaint,Resolved,2023-10-14,20,Website,0
40,7452,2022-01-11,339.69,Furniture,67,F,Widowed,Low,7375.0,2022-11-23,Complaint,Resolved,2023-10-14,20,Website,0
40,1652,2022-06-03,100.36,Electronics,67,F,Widowed,Low,7375.0,2022-11-23,Complaint,Resolved,2023-10-14,20,Website,0
40,9361,2022-05-09,281.66,Groceries,67,F,Widowed,Low,7375.0,2022-11-23,Complaint,Resolved,2023-10-14,20,Website,0
40,8720,2022-08-02,310.6,Groceries,67,F,Widowed,Low,7375.0,2022-11-23,Complaint,Resolved,2023-10-14,20,Website,0
40,3695,2022-05-12,81.78,Furniture,67,F,Widowed,Low,7375.0,2022-11-23,Complaint,Resolved,2023-10-14,20,Website,0
40,3392,2022-06-27,151.94,Groceries,67,F,Widowed,Low,7375.0,2022-11-23,Complaint,Resolved,2023-10-14,20,Website,0
41,7124,2022-02-06,329.86,Furniture,69,F,Married,High,5924.0,2022-02-26,Inquiry,Unresolved,2023-07-04,38,Mobile App,1
41,7822,2022-02-15,33.36,Clothing,69,F,Married,High,5924.0,2022-02-26,Inquiry,Unresolved,2023-07-04,38,Mobile App,1
42,7464,2022-04-14,93.75,Books,47,M,Widowed,Medium,NoInteraction,,None,None,2023-07-17,10,Mobile App,0
42,1017,2022-10-21,110.57,Books,47,M,Widowed,Medium,NoInteraction,,None,None,2023-07-17,10,Mobile App,0
42,2905,2022-07-21,326.29,Groceries,47,M,Widowed,Medium,NoInteraction,,None,None,2023-07-17,10,Mobile App,0
43,9864,2022-04-28,218.4,Groceries,37,M,Single,Low,4688.0,2022-04-01,Inquiry,Unresolved,2023-05-25,25,Mobile App,0
43,9864,2022-04-28,218.4,Groceries,37,M,Single,Low,2976.0,2022-11-16,Inquiry,Resolved,2023-05-25,25,Mobile App,0
43,4783,2022-08-27,305.2,Clothing,37,M,Single,Low,4688.0,2022-04-01,Inquiry,Unresolved,2023-05-25,25,Mobile App,0
43,4783,2022-08-27,305.2,Clothing,37,M,Single,Low,2976.0,2022-11-16,Inquiry,Resolved,2023-05-25,25,Mobile App,0
43,3698,2022-11-02,380.34,Groceries,37,M,Single,Low,4688.0,2022-04-01,Inquiry,Unresolved,2023-05-25,25,Mobile App,0
43,3698,2022-11-02,380.34,Groceries,37,M,Single,Low,2976.0,2022-11-16,Inquiry,Resolved,2023-05-25,25,Mobile App,0
43,5968,2022-03-31,256.88,Clothing,37,M,Single,Low,4688.0,2022-04-01,Inquiry,Unresolved,2023-05-25,25,Mobile App,0
43,5968,2022-03-31,256.88,Clothing,37,M,Single,Low,2976.0,2022-11-16,Inquiry,Resolved,2023-05-25,25,Mobile App,0
43,2809,2022-09-10,325.4,Electronics,37,M,Single,Low,4688.0,2022-04-01,Inquiry,Unresolved,2023-05-25,25,Mobile App,0
43,2809,2022-09-10,325.4,Electronics,37,M,Single,Low,2976.0,2022-11-16,Inquiry,Resolved,2023-05-25,25,Mobile App,0
43,5710,2022-02-28,396.79,Books,37,M,Single,Low,4688.0,2022-04-01,Inquiry,Unresolved,2023-05-25,25,Mobile App,0
43,5710,2022-02-28,396.79,Books,37,M,Single,Low,2976.0,2022-11-16,Inquiry,Resolved,2023-05-25,25,Mobile App,0
43,8909,2022-07-16,330.62,Clothing,37,M,Single,Low,4688.0,2022-04-01,Inquiry,Unresolved,2023-05-25,25,Mobile App,0
43,8909,2022-07-16,330.62,Clothing,37,M,Single,Low,2976.0,2022-11-16,Inquiry,Resolved,2023-05-25,25,Mobile App,0
44,1793,2022-11-23,423.71,Groceries,37,F,Widowed,Low,5996.0,2022-04-18,Feedback,Unresolved,2023-11-13,35,Mobile App,0
44,5047,2022-07-02,227.58,Electronics,37,F,Widowed,Low,5996.0,2022-04-18,Feedback,Unresolved,2023-11-13,35,Mobile App,0
44,5924,2022-02-06,36.53,Groceries,37,F,Widowed,Low,5996.0,2022-04-18,Feedback,Unresolved,2023-11-13,35,Mobile App,0
45,8726,2022-12-23,300.42,Groceries,32,F,Widowed,Low,7946.0,2022-06-25,Complaint,Unresolved,2023-09-02,49,Online Banking,0
46,3638,2022-08-20,134.67,Electronics,57,F,Married,High,NoInteraction,,None,None,2023-07-31,24,Online Banking,1
47,5621,2022-04-18,283.35,Furniture,50,F,Married,Medium,NoInteraction,,None,None,2023-04-19,21,Website,0
47,4552,2022-10-16,154.22,Furniture,50,F,Married,Medium,NoInteraction,,None,None,2023-04-19,21,Website,0
47,4996,2022-11-09,180.48,Groceries,50,F,Married,Medium,NoInteraction,,None,None,2023-04-19,21,Website,0
47,9120,2022-11-19,49.88,Electronics,50,F,Married,Medium,NoInteraction,,None,None,2023-04-19,21,Website,0
47,3951,2022-10-05,303.45,Clothing,50,F,Married,Medium,NoInteraction,,None,None,2023-04-19,21,Website,0
47,6295,2022-03-30,158.06,Books,50,F,Married,Medium,NoInteraction,,None,None,2023-04-19,21,Website,0
47,2549,2022-04-02,336.93,Furniture,50,F,Married,Medium,NoInteraction,,None,None,2023-04-19,21,Website,0
48,2465,2022-06-11,316.09,Books,19,M,Divorced,Medium,NoInteraction,,None,None,2023-06-12,34,Website,0
48,8206,2022-07-29,118.52,Clothing,19,M,Divorced,Medium,NoInteraction,,None,None,2023-06-12,34,Website,0
48,6434,2022-12-09,170.22,Electronics,19,M,Divorced,Medium,NoInteraction,,None,None,2023-06-12,34,Website,0
48,4303,2022-06-04,429.87,Furniture,19,M,Divorced,Medium,NoInteraction,,None,None,2023-06-12,34,Website,0
48,1873,2022-09-02,191.81,Groceries,19,M,Divorced,Medium,NoInteraction,,None,None,2023-06-12,34,Website,0
48,6515,2022-07-18,72.34,Books,19,M,Divorced,Medium,NoInteraction,,None,None,2023-06-12,34,Website,0
48,7394,2022-05-21,298.44,Electronics,19,M,Divorced,Medium,NoInteraction,,None,None,2023-06-12,34,Website,0
49,7154,2022-06-07,223.89,Electronics,27,F,Single,Medium,NoInteraction,,None,None,2023-02-19,18,Online Banking,0
49,3258,2022-03-01,62.73,Books,27,F,Single,Medium,NoInteraction,,None,None,2023-02-19,18,Online Banking,0
49,8909,2022-03-19,354.86,Groceries,27,F,Single,Medium,NoInteraction,,None,None,2023-02-19,18,Online Banking,0
50,6635,2022-09-04,413.93,Groceries,50,F,Single,Low,8594.0,2022-02-27,Complaint,Unresolved,2023-07-15,19,Online Banking,0
50,6635,2022-09-04,413.93,Groceries,50,F,Single,Low,3511.0,2022-11-03,Feedback,Unresolved,2023-07-15,19,Online Banking,0
50,8752,2022-01-09,469.96,Groceries,50,F,Single,Low,8594.0,2022-02-27,Complaint,Unresolved,2023-07-15,19,Online Banking,0
50,8752,2022-01-09,469.96,Groceries,50,F,Single,Low,3511.0,2022-11-03,Feedback,Unresolved,2023-07-15,19,Online Banking,0
50,8877,2022-08-10,361.72,Clothing,50,F,Single,Low,8594.0,2022-02-27,Complaint,Unresolved,2023-07-15,19,Online Banking,0
50,8877,2022-08-10,361.72,Clothing,50,F,Single,Low,3511.0,2022-11-03,Feedback,Unresolved,2023-07-15,19,Online Banking,0
50,8540,2022-12-09,269.01,Furniture,50,F,Single,Low,8594.0,2022-02-27,Complaint,Unresolved,2023-07-15,19,Online Banking,0
50,8540,2022-12-09,269.01,Furniture,50,F,Single,Low,3511.0,2022-11-03,Feedback,Unresolved,2023-07-15,19,Online Banking,0
51,9784,2022-04-28,23.42,Books,49,M,Divorced,Medium,NoInteraction,,None,None,2023-10-31,3,Mobile App,1
51,1011,2022-03-24,476.36,Electronics,49,M,Divorced,Medium,NoInteraction,,None,None,2023-10-31,3,Mobile App,1
51,8612,2022-07-20,50.08,Furniture,49,M,Divorced,Medium,NoInteraction,,None,None,2023-10-31,3,Mobile App,1
52,1349,2022-02-17,401.25,Groceries,28,M,Widowed,Medium,NoInteraction,,None,None,2023-02-16,6,Mobile App,0
53,1434,2022-07-31,218.92,Furniture,41,F,Widowed,Low,NoInteraction,,None,None,2023-10-02,20,Mobile App,0
53,1750,2022-12-08,420.01,Books,41,F,Widowed,Low,NoInteraction,,None,None,2023-10-02,20,Mobile App,0
53,8039,2022-12-28,34.48,Groceries,41,F,Widowed,Low,NoInteraction,,None,None,2023-10-02,20,Mobile App,0
53,1211,2022-11-04,195.81,Groceries,41,F,Widowed,Low,NoInteraction,,None,None,2023-10-02,20,Mobile App,0
53,7387,2022-03-13,64.35,Groceries,41,F,Widowed,Low,NoInteraction,,None,None,2023-10-02,20,Mobile App,0
53,3611,2022-08-12,252.85,Books,41,F,Widowed,Low,NoInteraction,,None,None,2023-10-02,20,Mobile App,0
53,8097,2022-06-03,68.92,Clothing,41,F,Widowed,Low,NoInteraction,,None,None,2023-10-02,20,Mobile App,0
54,9573,2022-06-13,178.11,Groceries,53,F,Married,Low,7895.0,2022-01-12,Feedback,Resolved,2023-01-20,22,Online Banking,0
54,9573,2022-06-13,178.11,Groceries,53,F,Married,Low,9831.0,2022-11-21,Complaint,Resolved,2023-01-20,22,Online Banking,0
54,8217,2022-07-04,283.1,Books,53,F,Married,Low,7895.0,2022-01-12,Feedback,Resolved,2023-01-20,22,Online Banking,0
54,8217,2022-07-04,283.1,Books,53,F,Married,Low,9831.0,2022-11-21,Complaint,Resolved,2023-01-20,22,Online Banking,0
55,3027,2022-09-06,101.59,Clothing,29,F,Single,Low,NoInteraction,,None,None,2023-08-18,33,Website,0
55,8034,2022-06-06,433.0,Furniture,29,F,Single,Low,NoInteraction,,None,None,2023-08-18,33,Website,0
55,6153,2022-04-08,125.76,Groceries,29,F,Single,Low,NoInteraction,,None,None,2023-08-18,33,Website,0
55,8547,2022-01-08,127.82,Clothing,29,F,Single,Low,NoInteraction,,None,None,2023-08-18,33,Website,0
55,6447,2022-03-29,341.18,Furniture,29,F,Single,Low,NoInteraction,,None,None,2023-08-18,33,Website,0
56,6705,2022-07-10,138.07,Groceries,68,F,Married,Low,NoInteraction,,None,None,2023-08-20,14,Mobile App,0
56,4825,2022-07-06,365.65,Books,68,F,Married,Low,NoInteraction,,None,None,2023-08-20,14,Mobile App,0
56,3353,2022-09-06,462.05,Electronics,68,F,Married,Low,NoInteraction,,None,None,2023-08-20,14,Mobile App,0
56,6919,2022-05-17,255.32,Clothing,68,F,Married,Low,NoInteraction,,None,None,2023-08-20,14,Mobile App,0
56,7099,2022-12-15,222.37,Books,68,F,Married,Low,NoInteraction,,None,None,2023-08-20,14,Mobile App,0
57,8283,2022-11-28,295.23,Electronics,46,F,Divorced,High,3525.0,2022-12-07,Complaint,Unresolved,2023-07-20,44,Online Banking,0
57,7872,2022-06-24,86.35,Books,46,F,Divorced,High,3525.0,2022-12-07,Complaint,Unresolved,2023-07-20,44,Online Banking,0
57,5420,2022-02-21,216.17,Groceries,46,F,Divorced,High,3525.0,2022-12-07,Complaint,Unresolved,2023-07-20,44,Online Banking,0
58,4559,2022-03-08,445.85,Clothing,52,M,Single,High,5295.0,2022-07-17,Inquiry,Unresolved,2023-04-17,9,Online Banking,0
58,4559,2022-03-08,445.85,Clothing,52,M,Single,High,4341.0,2022-01-21,Complaint,Unresolved,2023-04-17,9,Online Banking,0
58,3971,2022-10-26,356.52,Electronics,52,M,Single,High,5295.0,2022-07-17,Inquiry,Unresolved,2023-04-17,9,Online Banking,0
58,3971,2022-10-26,356.52,Electronics,52,M,Single,High,4341.0,2022-01-21,Complaint,Unresolved,2023-04-17,9,Online Banking,0
58,2674,2022-11-18,326.58,Clothing,52,M,Single,High,5295.0,2022-07-17,Inquiry,Unresolved,2023-04-17,9,Online Banking,0
58,2674,2022-11-18,326.58,Clothing,52,M,Single,High,4341.0,2022-01-21,Complaint,Unresolved,2023-04-17,9,Online Banking,0
58,7333,2022-04-15,314.01,Books,52,M,Single,High,5295.0,2022-07-17,Inquiry,Unresolved,2023-04-17,9,Online Banking,0
